Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008
"06037201402","14000US06037201402","Census Tract 2014.02","Census Tract 2014.02, Los Angeles County, California","ca","140","00","ACSSF","0004371",,,,,"06","037",,,,"201402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4995,1819,54,31,948,0,1944,199
"06037201501","14000US06037201501","Census Tract 2015.01","Census Tract 2015.01, Los Angeles County, California","ca","140","00","ACSSF","0004372",,,,,"06","037",,,,"201501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5367,2044,55,42,340,0,2749,137
"06037201503","14000US06037201503","Census Tract 2015.03","Census Tract 2015.03, Los Angeles County, California","ca","140","00","ACSSF","0004373",,,,,"06","037",,,,"201503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3364,1144,50,40,284,0,1762,84
"06037201504","14000US06037201504","Census Tract 2015.04","Census Tract 2015.04, Los Angeles County, California","ca","140","00","ACSSF","0004374",,,,,"06","037",,,,"201504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2302,809,64,8,136,0,1172,113
"06037201601","14000US06037201601","Census Tract 2016.01","Census Tract 2016.01, Los Angeles County, California","ca","140","00","ACSSF","0004375",,,,,"06","037",,,,"201601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2323,768,59,43,222,0,1041,190
"06037201602","14000US06037201602","Census Tract 2016.02","Census Tract 2016.02, Los Angeles County, California","ca","140","00","ACSSF","0004376",,,,,"06","037",,,,"201602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2960,1094,3,50,348,0,1396,69
"06037201700","14000US06037201700","Census Tract 2017","Census Tract 2017, Los Angeles County, California","ca","140","00","ACSSF","0004377",,,,,"06","037",,,,"201700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5514,2485,303,19,803,19,1651,234
"06037203100","14000US06037203100","Census Tract 2031","Census Tract 2031, Los Angeles County, California","ca","140","00","ACSSF","0004378",,,,,"06","037",,,,"203100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4498,2526,105,37,95,0,1644,91
"06037203200","14000US06037203200","Census Tract 2032","Census Tract 2032, Los Angeles County, California","ca","140","00","ACSSF","0004379",,,,,"06","037",,,,"203200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5695,2940,53,11,21,0,2637,33
"06037203300","14000US06037203300","Census Tract 2033","Census Tract 2033, Los Angeles County, California","ca","140","00","ACSSF","0004380",,,,,"06","037",,,,"203300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,1030,210,29,134,5,473,119
"06037203500","14000US06037203500","Census Tract 2035","Census Tract 2035, Los Angeles County, California","ca","140","00","ACSSF","0004381",,,,,"06","037",,,,"203500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2907,1739,106,38,427,8,494,95
"06037203600","14000US06037203600","Census Tract 2036","Census Tract 2036, Los Angeles County, California","ca","140","00","ACSSF","0004382",,,,,"06","037",,,,"203600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5276,3550,48,115,56,0,1507,0
"06037203710","14000US06037203710","Census Tract 2037.10","Census Tract 2037.10, Los Angeles County, California","ca","140","00","ACSSF","0004383",,,,,"06","037",,,,"203710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3270,2184,17,0,28,0,980,61
"06037203720","14000US06037203720","Census Tract 2037.20","Census Tract 2037.20, Los Angeles County, California","ca","140","00","ACSSF","0004384",,,,,"06","037",,,,"203720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4072,2258,0,142,22,114,1452,84
"06037203800","14000US06037203800","Census Tract 2038","Census Tract 2038, Los Angeles County, California","ca","140","00","ACSSF","0004385",,,,,"06","037",,,,"203800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4829,2482,10,51,120,0,2025,141
"06037203900","14000US06037203900","Census Tract 2039","Census Tract 2039, Los Angeles County, California","ca","140","00","ACSSF","0004386",,,,,"06","037",,,,"203900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3353,1844,26,9,0,0,1409,65
"06037204110","14000US06037204110","Census Tract 2041.10","Census Tract 2041.10, Los Angeles County, California","ca","140","00","ACSSF","0004387",,,,,"06","037",,,,"204110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3286,1498,8,0,0,0,1721,59
"06037204120","14000US06037204120","Census Tract 2041.20","Census Tract 2041.20, Los Angeles County, California","ca","140","00","ACSSF","0004388",,,,,"06","037",,,,"204120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2971,1704,33,10,25,0,1108,91
"06037204200","14000US06037204200","Census Tract 2042","Census Tract 2042, Los Angeles County, California","ca","140","00","ACSSF","0004389",,,,,"06","037",,,,"204200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3657,2471,12,0,63,0,1094,17
"06037204300","14000US06037204300","Census Tract 2043","Census Tract 2043, Los Angeles County, California","ca","140","00","ACSSF","0004390",,,,,"06","037",,,,"204300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5445,3103,22,0,81,0,2135,104
"06037204410","14000US06037204410","Census Tract 2044.10","Census Tract 2044.10, Los Angeles County, California","ca","140","00","ACSSF","0004391",,,,,"06","037",,,,"204410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2575,1217,5,5,51,0,1279,18
"06037204420","14000US06037204420","Census Tract 2044.20","Census Tract 2044.20, Los Angeles County, California","ca","140","00","ACSSF","0004392",,,,,"06","037",,,,"204420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3154,1509,192,36,87,0,1263,67
"06037204600","14000US06037204600","Census Tract 2046","Census Tract 2046, Los Angeles County, California","ca","140","00","ACSSF","0004393",,,,,"06","037",,,,"204600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4080,2776,91,38,98,0,1024,53
"06037204700","14000US06037204700","Census Tract 2047","Census Tract 2047, Los Angeles County, California","ca","140","00","ACSSF","0004394",,,,,"06","037",,,,"204700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5510,3337,59,48,74,0,1842,150
"06037204810","14000US06037204810","Census Tract 2048.10","Census Tract 2048.10, Los Angeles County, California","ca","140","00","ACSSF","0004395",,,,,"06","037",,,,"204810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5277,3396,116,50,28,0,1627,60
"06037204820","14000US06037204820","Census Tract 2048.20","Census Tract 2048.20, Los Angeles County, California","ca","140","00","ACSSF","0004396",,,,,"06","037",,,,"204820",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2241,987,51,0,5,0,1198,0
"06037204910","14000US06037204910","Census Tract 2049.10","Census Tract 2049.10, Los Angeles County, California","ca","140","00","ACSSF","0004397",,,,,"06","037",,,,"204910",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3341,2288,43,17,21,0,955,17
"06037204920","14000US06037204920","Census Tract 2049.20","Census Tract 2049.20, Los Angeles County, California","ca","140","00","ACSSF","0004398",,,,,"06","037",,,,"204920",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2751,1877,23,58,0,0,788,5
"06037205110","14000US06037205110","Census Tract 2051.10","Census Tract 2051.10, Los Angeles County, California","ca","140","00","ACSSF","0004399",,,,,"06","037",,,,"205110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3904,2539,18,0,87,0,1228,32
"06037205120","14000US06037205120","Census Tract 2051.20","Census Tract 2051.20, Los Angeles County, California","ca","140","00","ACSSF","0004400",,,,,"06","037",,,,"205120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3548,1937,72,6,37,0,1471,25
"06037206010","14000US06037206010","Census Tract 2060.10","Census Tract 2060.10, Los Angeles County, California","ca","140","00","ACSSF","0004401",,,,,"06","037",,,,"206010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4121,1095,45,0,1519,0,1433,29
"06037206020","14000US06037206020","Census Tract 2060.20","Census Tract 2060.20, Los Angeles County, California","ca","140","00","ACSSF","0004402",,,,,"06","037",,,,"206020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8947,3522,2846,159,328,49,1771,272
"06037206031","14000US06037206031","Census Tract 2060.31","Census Tract 2060.31, Los Angeles County, California","ca","140","00","ACSSF","0004403",,,,,"06","037",,,,"206031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4131,1994,293,12,1266,88,225,253
"06037206032","14000US06037206032","Census Tract 2060.32","Census Tract 2060.32, Los Angeles County, California","ca","140","00","ACSSF","0004404",,,,,"06","037",,,,"206032",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5687,2594,125,46,894,0,2017,11
"06037206050","14000US06037206050","Census Tract 2060.50","Census Tract 2060.50, Los Angeles County, California","ca","140","00","ACSSF","0004405",,,,,"06","037",,,,"206050",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2031,1086,86,11,160,0,644,44
"06037206200","14000US06037206200","Census Tract 2062","Census Tract 2062, Los Angeles County, California","ca","140","00","ACSSF","0004406",,,,,"06","037",,,,"206200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4001,815,734,3,1837,12,429,171
"06037206300","14000US06037206300","Census Tract 2063","Census Tract 2063, Los Angeles County, California","ca","140","00","ACSSF","0004407",,,,,"06","037",,,,"206300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6103,1983,3097,140,142,25,407,309
"06037207101","14000US06037207101","Census Tract 2071.01","Census Tract 2071.01, Los Angeles County, California","ca","140","00","ACSSF","0004408",,,,,"06","037",,,,"207101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3717,725,557,0,1955,0,224,256
"06037207102","14000US06037207102","Census Tract 2071.02","Census Tract 2071.02, Los Angeles County, California","ca","140","00","ACSSF","0004409",,,,,"06","037",,,,"207102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2926,323,220,74,1695,0,522,92
"06037207103","14000US06037207103","Census Tract 2071.03","Census Tract 2071.03, Los Angeles County, California","ca","140","00","ACSSF","0004410",,,,,"06","037",,,,"207103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2393,249,57,5,1950,6,89,37
"06037207301","14000US06037207301","Census Tract 2073.01","Census Tract 2073.01, Los Angeles County, California","ca","140","00","ACSSF","0004411",,,,,"06","037",,,,"207301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4911,2371,959,0,718,0,506,357
"06037207302","14000US06037207302","Census Tract 2073.02","Census Tract 2073.02, Los Angeles County, California","ca","140","00","ACSSF","0004412",,,,,"06","037",,,,"207302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4806,2196,983,69,747,0,334,477
"06037207400","14000US06037207400","Census Tract 2074","Census Tract 2074, Los Angeles County, California","ca","140","00","ACSSF","0004413",,,,,"06","037",,,,"207400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1539,610,426,25,182,5,206,85
"06037207501","14000US06037207501","Census Tract 2075.01","Census Tract 2075.01, Los Angeles County, California","ca","140","00","ACSSF","0004414",,,,,"06","037",,,,"207501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2193,729,251,0,689,11,203,310
"06037207502","14000US06037207502","Census Tract 2075.02","Census Tract 2075.02, Los Angeles County, California","ca","140","00","ACSSF","0004415",,,,,"06","037",,,,"207502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2888,749,280,0,1701,0,98,60
"06037207710","14000US06037207710","Census Tract 2077.10","Census Tract 2077.10, Los Angeles County, California","ca","140","00","ACSSF","0004416",,,,,"06","037",,,,"207710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4667,2028,605,0,1689,0,219,126
"06037207900","14000US06037207900","Census Tract 2079","Census Tract 2079, Los Angeles County, California","ca","140","00","ACSSF","0004417",,,,,"06","037",,,,"207900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7162,2787,548,0,2359,0,855,613
"06037208000","14000US06037208000","Census Tract 2080","Census Tract 2080, Los Angeles County, California","ca","140","00","ACSSF","0004418",,,,,"06","037",,,,"208000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7508,1471,764,89,1053,0,3974,157
"06037208301","14000US06037208301","Census Tract 2083.01","Census Tract 2083.01, Los Angeles County, California","ca","140","00","ACSSF","0004419",,,,,"06","037",,,,"208301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2148,606,34,56,78,8,1322,44
"06037208302","14000US06037208302","Census Tract 2083.02","Census Tract 2083.02, Los Angeles County, California","ca","140","00","ACSSF","0004420",,,,,"06","037",,,,"208302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5269,2396,477,292,536,0,1485,83
"06037208401","14000US06037208401","Census Tract 2084.01","Census Tract 2084.01, Los Angeles County, California","ca","140","00","ACSSF","0004421",,,,,"06","037",,,,"208401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4765,1056,86,185,1232,0,2151,55
"06037208402","14000US06037208402","Census Tract 2084.02","Census Tract 2084.02, Los Angeles County, California","ca","140","00","ACSSF","0004422",,,,,"06","037",,,,"208402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2896,796,42,186,505,14,1299,54
"06037208501","14000US06037208501","Census Tract 2085.01","Census Tract 2085.01, Los Angeles County, California","ca","140","00","ACSSF","0004423",,,,,"06","037",,,,"208501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2267,475,29,16,1048,0,615,84
"06037208502","14000US06037208502","Census Tract 2085.02","Census Tract 2085.02, Los Angeles County, California","ca","140","00","ACSSF","0004424",,,,,"06","037",,,,"208502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4364,1365,93,66,459,0,2269,112
"06037208610","14000US06037208610","Census Tract 2086.10","Census Tract 2086.10, Los Angeles County, California","ca","140","00","ACSSF","0004425",,,,,"06","037",,,,"208610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4351,916,201,0,1536,35,1590,73
"06037208620","14000US06037208620","Census Tract 2086.20","Census Tract 2086.20, Los Angeles County, California","ca","140","00","ACSSF","0004426",,,,,"06","037",,,,"208620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4446,849,362,101,1302,118,1503,211
"06037208710","14000US06037208710","Census Tract 2087.10","Census Tract 2087.10, Los Angeles County, California","ca","140","00","ACSSF","0004427",,,,,"06","037",,,,"208710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4858,748,170,106,2501,0,1175,158
"06037208720","14000US06037208720","Census Tract 2087.20","Census Tract 2087.20, Los Angeles County, California","ca","140","00","ACSSF","0004428",,,,,"06","037",,,,"208720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4319,2335,120,0,203,0,1661,0
"06037208801","14000US06037208801","Census Tract 2088.01","Census Tract 2088.01, Los Angeles County, California","ca","140","00","ACSSF","0004429",,,,,"06","037",,,,"208801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3027,1137,291,0,663,0,837,99
"06037208802","14000US06037208802","Census Tract 2088.02","Census Tract 2088.02, Los Angeles County, California","ca","140","00","ACSSF","0004430",,,,,"06","037",,,,"208802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3069,1141,107,0,700,0,940,181
"06037208902","14000US06037208902","Census Tract 2089.02","Census Tract 2089.02, Los Angeles County, California","ca","140","00","ACSSF","0004431",,,,,"06","037",,,,"208902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2692,1084,73,65,133,0,1298,39
"06037208903","14000US06037208903","Census Tract 2089.03","Census Tract 2089.03, Los Angeles County, California","ca","140","00","ACSSF","0004432",,,,,"06","037",,,,"208903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4345,2016,295,82,138,0,1742,72
"06037208904","14000US06037208904","Census Tract 2089.04","Census Tract 2089.04, Los Angeles County, California","ca","140","00","ACSSF","0004433",,,,,"06","037",,,,"208904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3978,1545,94,0,291,0,2017,31
"06037209102","14000US06037209102","Census Tract 2091.02","Census Tract 2091.02, Los Angeles County, California","ca","140","00","ACSSF","0004434",,,,,"06","037",,,,"209102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5950,2212,600,89,737,0,2141,171
"06037209103","14000US06037209103","Census Tract 2091.03","Census Tract 2091.03, Los Angeles County, California","ca","140","00","ACSSF","0004435",,,,,"06","037",,,,"209103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3679,1661,188,161,37,0,1608,24
"06037209104","14000US06037209104","Census Tract 2091.04","Census Tract 2091.04, Los Angeles County, California","ca","140","00","ACSSF","0004436",,,,,"06","037",,,,"209104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2560,1019,242,39,98,0,1047,115
"06037209200","14000US06037209200","Census Tract 2092","Census Tract 2092, Los Angeles County, California","ca","140","00","ACSSF","0004437",,,,,"06","037",,,,"209200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4545,1538,373,0,1271,68,1031,264
"06037209300","14000US06037209300","Census Tract 2093","Census Tract 2093, Los Angeles County, California","ca","140","00","ACSSF","0004438",,,,,"06","037",,,,"209300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4885,1693,316,31,563,0,2098,184
"06037209401","14000US06037209401","Census Tract 2094.01","Census Tract 2094.01, Los Angeles County, California","ca","140","00","ACSSF","0004439",,,,,"06","037",,,,"209401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4472,1985,358,134,604,6,1336,49
"06037209402","14000US06037209402","Census Tract 2094.02","Census Tract 2094.02, Los Angeles County, California","ca","140","00","ACSSF","0004440",,,,,"06","037",,,,"209402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3963,1685,132,79,143,0,1907,17
"06037209403","14000US06037209403","Census Tract 2094.03","Census Tract 2094.03, Los Angeles County, California","ca","140","00","ACSSF","0004441",,,,,"06","037",,,,"209403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4148,1621,200,104,766,5,1447,5
"06037209510","14000US06037209510","Census Tract 2095.10","Census Tract 2095.10, Los Angeles County, California","ca","140","00","ACSSF","0004442",,,,,"06","037",,,,"209510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3076,1040,56,55,769,0,999,157
"06037209520","14000US06037209520","Census Tract 2095.20","Census Tract 2095.20, Los Angeles County, California","ca","140","00","ACSSF","0004443",,,,,"06","037",,,,"209520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2797,1468,60,47,159,0,1034,29
"06037209810","14000US06037209810","Census Tract 2098.10","Census Tract 2098.10, Los Angeles County, California","ca","140","00","ACSSF","0004444",,,,,"06","037",,,,"209810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2594,1098,131,75,320,5,943,22
"06037209820","14000US06037209820","Census Tract 2098.20","Census Tract 2098.20, Los Angeles County, California","ca","140","00","ACSSF","0004445",,,,,"06","037",,,,"209820",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3073,1304,73,118,128,0,1399,51
"06037210010","14000US06037210010","Census Tract 2100.10","Census Tract 2100.10, Los Angeles County, California","ca","140","00","ACSSF","0004446",,,,,"06","037",,,,"210010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3561,801,48,30,406,10,2175,91
"06037211000","14000US06037211000","Census Tract 2110","Census Tract 2110, Los Angeles County, California","ca","140","00","ACSSF","0004447",,,,,"06","037",,,,"211000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5124,2954,166,2,1453,0,292,257
"06037211120","14000US06037211120","Census Tract 2111.20","Census Tract 2111.20, Los Angeles County, California","ca","140","00","ACSSF","0004448",,,,,"06","037",,,,"211120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5635,817,226,187,3421,15,945,24
"06037211121","14000US06037211121","Census Tract 2111.21","Census Tract 2111.21, Los Angeles County, California","ca","140","00","ACSSF","0004449",,,,,"06","037",,,,"211121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2253,759,158,0,877,0,343,116
"06037211122","14000US06037211122","Census Tract 2111.22","Census Tract 2111.22, Los Angeles County, California","ca","140","00","ACSSF","0004450",,,,,"06","037",,,,"211122",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3163,1036,173,14,1279,0,561,100
"06037211201","14000US06037211201","Census Tract 2112.01","Census Tract 2112.01, Los Angeles County, California","ca","140","00","ACSSF","0004451",,,,,"06","037",,,,"211201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2562,865,126,21,403,40,1078,29
"06037211202","14000US06037211202","Census Tract 2112.02","Census Tract 2112.02, Los Angeles County, California","ca","140","00","ACSSF","0004452",,,,,"06","037",,,,"211202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2239,907,99,0,403,0,735,95
"06037211310","14000US06037211310","Census Tract 2113.10","Census Tract 2113.10, Los Angeles County, California","ca","140","00","ACSSF","0004453",,,,,"06","037",,,,"211310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3873,1177,96,0,626,22,1924,28
"06037211320","14000US06037211320","Census Tract 2113.20","Census Tract 2113.20, Los Angeles County, California","ca","140","00","ACSSF","0004454",,,,,"06","037",,,,"211320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3337,1142,154,17,703,0,1307,14
"06037211410","14000US06037211410","Census Tract 2114.10","Census Tract 2114.10, Los Angeles County, California","ca","140","00","ACSSF","0004455",,,,,"06","037",,,,"211410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2736,670,41,24,1391,0,560,50
"06037211420","14000US06037211420","Census Tract 2114.20","Census Tract 2114.20, Los Angeles County, California","ca","140","00","ACSSF","0004456",,,,,"06","037",,,,"211420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3573,1136,315,5,927,0,1120,70
"06037211500","14000US06037211500","Census Tract 2115","Census Tract 2115, Los Angeles County, California","ca","140","00","ACSSF","0004457",,,,,"06","037",,,,"211500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4175,1314,191,0,1805,0,637,228
"06037211701","14000US06037211701","Census Tract 2117.01","Census Tract 2117.01, Los Angeles County, California","ca","140","00","ACSSF","0004458",,,,,"06","037",,,,"211701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2596,993,177,0,1169,0,61,196
"06037211703","14000US06037211703","Census Tract 2117.03","Census Tract 2117.03, Los Angeles County, California","ca","140","00","ACSSF","0004459",,,,,"06","037",,,,"211703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4841,1690,353,0,1779,0,928,91
"06037211704","14000US06037211704","Census Tract 2117.04","Census Tract 2117.04, Los Angeles County, California","ca","140","00","ACSSF","0004460",,,,,"06","037",,,,"211704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2796,695,248,0,1469,0,311,73
"06037211802","14000US06037211802","Census Tract 2118.02","Census Tract 2118.02, Los Angeles County, California","ca","140","00","ACSSF","0004461",,,,,"06","037",,,,"211802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4682,1189,298,39,2149,180,761,66
"06037211803","14000US06037211803","Census Tract 2118.03","Census Tract 2118.03, Los Angeles County, California","ca","140","00","ACSSF","0004462",,,,,"06","037",,,,"211803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3701,582,64,0,2586,27,340,102
"06037211804","14000US06037211804","Census Tract 2118.04","Census Tract 2118.04, Los Angeles County, California","ca","140","00","ACSSF","0004463",,,,,"06","037",,,,"211804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3221,440,79,72,2298,0,161,171
"06037211910","14000US06037211910","Census Tract 2119.10","Census Tract 2119.10, Los Angeles County, California","ca","140","00","ACSSF","0004464",,,,,"06","037",,,,"211910",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4371,1891,184,7,1164,0,1008,117
"06037211921","14000US06037211921","Census Tract 2119.21","Census Tract 2119.21, Los Angeles County, California","ca","140","00","ACSSF","0004465",,,,,"06","037",,,,"211921",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2521,537,89,12,951,0,745,187
"06037211922","14000US06037211922","Census Tract 2119.22","Census Tract 2119.22, Los Angeles County, California","ca","140","00","ACSSF","0004466",,,,,"06","037",,,,"211922",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3269,912,231,41,1450,9,618,8
"06037212101","14000US06037212101","Census Tract 2121.01","Census Tract 2121.01, Los Angeles County, California","ca","140","00","ACSSF","0004467",,,,,"06","037",,,,"212101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3187,757,723,34,1204,0,328,141
"06037212102","14000US06037212102","Census Tract 2121.02","Census Tract 2121.02, Los Angeles County, California","ca","140","00","ACSSF","0004468",,,,,"06","037",,,,"212102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291,467,385,19,961,39,403,17
"06037212202","14000US06037212202","Census Tract 2122.02","Census Tract 2122.02, Los Angeles County, California","ca","140","00","ACSSF","0004469",,,,,"06","037",,,,"212202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3424,1104,161,0,715,0,1425,19
"06037212203","14000US06037212203","Census Tract 2122.03","Census Tract 2122.03, Los Angeles County, California","ca","140","00","ACSSF","0004470",,,,,"06","037",,,,"212203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2914,810,175,0,720,19,1090,100
"06037212204","14000US06037212204","Census Tract 2122.04","Census Tract 2122.04, Los Angeles County, California","ca","140","00","ACSSF","0004471",,,,,"06","037",,,,"212204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3584,969,328,17,630,0,1575,65
